# Exploration %,Episodes,Rewards,Timestep,Training Score
2.000000000000001776e+00,1.520000000000000000e+04,8.090000000000000568e+01,1.520000000000000000e+05,4.172612167894840240e-02
2.000000000000001776e+00,1.530000000000000000e+04,8.090000000000000568e+01,1.530000000000000000e+05,1.119678514078259468e-02
2.000000000000001776e+00,1.540000000000000000e+04,8.079999999999999716e+01,1.540000000000000000e+05,2.122686733491718769e-02
2.000000000000001776e+00,1.550000000000000000e+04,8.090000000000000568e+01,1.550000000000000000e+05,1.714061945676803589e-02
2.000000000000001776e+00,1.560000000000000000e+04,8.100000000000000000e+01,1.560000000000000000e+05,7.050153857562690973e-03
2.000000000000001776e+00,1.570000000000000000e+04,8.079999999999999716e+01,1.570000000000000000e+05,1.639204123057425022e-02
2.000000000000001776e+00,1.580000000000000000e+04,8.090000000000000568e+01,1.580000000000000000e+05,1.352648297324776649e-02
2.000000000000001776e+00,1.590000000000000000e+04,8.079999999999999716e+01,1.590000000000000000e+05,1.281861931784078479e-02
2.000000000000001776e+00,1.600000000000000000e+04,8.090000000000000568e+01,1.600000000000000000e+05,1.727604633197188377e-02
2.000000000000001776e+00,1.610000000000000000e+04,8.090000000000000568e+01,1.610000000000000000e+05,2.454866282641887665e-02
2.000000000000001776e+00,1.620000000000000000e+04,8.100000000000000000e+01,1.620000000000000000e+05,8.118690195260569453e-03
2.000000000000001776e+00,1.630000000000000000e+04,8.090000000000000568e+01,1.630000000000000000e+05,1.054903469048440456e-02
2.000000000000001776e+00,1.640000000000000000e+04,8.100000000000000000e+01,1.640000000000000000e+05,3.343085205415263772e-03
2.000000000000001776e+00,1.650000000000000000e+04,8.090000000000000568e+01,1.650000000000000000e+05,2.702225046232342720e-02
2.000000000000001776e+00,1.660000000000000000e+04,8.090000000000000568e+01,1.660000000000000000e+05,6.207503960467875004e-03
2.000000000000001776e+00,1.670000000000000000e+04,8.079999999999999716e+01,1.670000000000000000e+05,6.164086749777197838e-03
2.000000000000001776e+00,1.680000000000000000e+04,8.100000000000000000e+01,1.680000000000000000e+05,5.535915406653657556e-03
2.000000000000001776e+00,1.690000000000000000e+04,8.090000000000000568e+01,1.690000000000000000e+05,1.683674420928582549e-02
2.000000000000001776e+00,1.700000000000000000e+04,8.100000000000000000e+01,1.700000000000000000e+05,1.208695388049818575e-02
2.000000000000001776e+00,1.710000000000000000e+04,8.079999999999999716e+01,1.710000000000000000e+05,1.213854725938290358e-02
2.000000000000001776e+00,1.720000000000000000e+04,8.100000000000000000e+01,1.720000000000000000e+05,9.732522303238511086e-03
2.000000000000001776e+00,1.730000000000000000e+04,8.090000000000000568e+01,1.730000000000000000e+05,9.914642927469685674e-03
2.000000000000001776e+00,1.740000000000000000e+04,8.079999999999999716e+01,1.740000000000000000e+05,6.093590985983610153e-03
2.000000000000001776e+00,1.750000000000000000e+04,8.090000000000000568e+01,1.750000000000000000e+05,3.178744984325021505e-03
2.000000000000001776e+00,1.760000000000000000e+04,8.079999999999999716e+01,1.760000000000000000e+05,1.034255692502483726e-02
2.000000000000001776e+00,1.770000000000000000e+04,8.079999999999999716e+01,1.770000000000000000e+05,3.705311915837228298e-03
2.000000000000001776e+00,1.780000000000000000e+04,8.090000000000000568e+01,1.780000000000000000e+05,3.060854738578200340e-03
2.000000000000001776e+00,1.790000000000000000e+04,8.090000000000000568e+01,1.790000000000000000e+05,1.801188453100621700e-03
2.000000000000001776e+00,1.800000000000000000e+04,8.079999999999999716e+01,1.800000000000000000e+05,8.071143645793199539e-03
2.000000000000001776e+00,1.810000000000000000e+04,8.090000000000000568e+01,1.810000000000000000e+05,2.927506953710690141e-03
2.000000000000001776e+00,1.820000000000000000e+04,8.100000000000000000e+01,1.820000000000000000e+05,4.090924514457583427e-03
2.000000000000001776e+00,1.830000000000000000e+04,8.090000000000000568e+01,1.830000000000000000e+05,1.258582592708989978e-02
2.000000000000001776e+00,1.840000000000000000e+04,8.079999999999999716e+01,1.840000000000000000e+05,5.844526778673753142e-03
2.000000000000001776e+00,1.850000000000000000e+04,8.079999999999999716e+01,1.850000000000000000e+05,8.004709379747509956e-04
2.000000000000001776e+00,1.860000000000000000e+04,8.079999999999999716e+01,1.860000000000000000e+05,9.271840244764462113e-03
2.000000000000001776e+00,1.870000000000000000e+04,8.090000000000000568e+01,1.870000000000000000e+05,3.245667496230453253e-03
