# Exploration %,Episodes,Rewards,Timestep,Training Score
3.140000000000000568e+01,1.136000000000000000e+03,1.618000000000000114e+02,1.050000000000000000e+05,1.597465695813298225e+00
3.074666666666666615e+01,1.144000000000000000e+03,1.575999999999999943e+02,1.060000000000000000e+05,1.072880409657955170e+00
3.009333333333332661e+01,1.144000000000000000e+03,1.660999999999999943e+02,1.070000000000000000e+05,5.558017268776893616e-02
2.943999999999999773e+01,1.152000000000000000e+03,1.606999999999999886e+02,1.080000000000000000e+05,8.119174838066101074e-02
2.878666666666667240e+01,1.160000000000000000e+03,1.583000000000000114e+02,1.090000000000000000e+05,4.413987509906291962e-01
2.813333333333334352e+01,1.160000000000000000e+03,1.670999999999999943e+02,1.100000000000000000e+05,4.122905991971492767e-02
2.748000000000000398e+01,1.168000000000000000e+03,1.654000000000000057e+02,1.110000000000000000e+05,5.647332901135087013e-01
2.682666666666666444e+01,1.176000000000000000e+03,1.614000000000000057e+02,1.120000000000000000e+05,1.726618614047765732e-01
2.617333333333333911e+01,1.176000000000000000e+03,1.679000000000000057e+02,1.130000000000000000e+05,2.543394919484853745e-01
2.551999999999999957e+01,1.184000000000000000e+03,1.628000000000000114e+02,1.140000000000000000e+05,9.548858087509870529e-02
2.486666666666666003e+01,1.184000000000000000e+03,1.714000000000000057e+02,1.150000000000000000e+05,1.229306217283010483e-01
2.421333333333333115e+01,1.192000000000000000e+03,1.649000000000000057e+02,1.160000000000000000e+05,1.217571473680436611e-01
2.356000000000000227e+01,1.200000000000000000e+03,1.634000000000000057e+02,1.170000000000000000e+05,3.197289165109395981e-02
2.290666666666667339e+01,1.200000000000000000e+03,1.720999999999999943e+02,1.180000000000000000e+05,4.624547623097896576e-02
2.225333333333333741e+01,1.208000000000000000e+03,1.689000000000000057e+02,1.190000000000000000e+05,6.254914924502372742e-01
2.159999999999999787e+01,1.216000000000000000e+03,1.631999999999999886e+02,1.200000000000000000e+05,1.720162928104400635e-01
2.094666666666666899e+01,1.216000000000000000e+03,1.720000000000000000e+02,1.210000000000000000e+05,4.299564380198717117e-02
2.029333333333332945e+01,1.224000000000000000e+03,1.691999999999999886e+02,1.220000000000000000e+05,6.991548277437686920e-02
1.964000000000000057e+01,1.224000000000000000e+03,1.776999999999999886e+02,1.230000000000000000e+05,3.146982165053486824e-01
1.898666666666667524e+01,1.232000000000000000e+03,1.764000000000000057e+02,1.240000000000000000e+05,2.198262186720967293e-02
1.833333333333333570e+01,1.240000000000000000e+03,1.706999999999999886e+02,1.250000000000000000e+05,1.554418373852968216e-01
1.768000000000000682e+01,1.240000000000000000e+03,1.794000000000000057e+02,1.260000000000000000e+05,8.000304736196994781e-02
1.702666666666666728e+01,1.248000000000000000e+03,1.758000000000000114e+02,1.270000000000000000e+05,3.964900388382375240e-02
1.637333333333332774e+01,1.256000000000000000e+03,1.695999999999999943e+02,1.280000000000000000e+05,3.722573071718215942e-01
1.572000000000000064e+01,1.256000000000000000e+03,1.784000000000000057e+02,1.290000000000000000e+05,4.771712701767683029e-02
1.506666666666666110e+01,1.264000000000000000e+03,1.721999999999999886e+02,1.300000000000000000e+05,1.986445346847176552e-02
1.441333333333333400e+01,1.272000000000000000e+03,1.686999999999999886e+02,1.310000000000000000e+05,5.602871570736169815e-01
1.376000000000000512e+01,1.272000000000000000e+03,1.771999999999999886e+02,1.320000000000000000e+05,2.738446113653481007e-02
1.310666666666666558e+01,1.280000000000000000e+03,1.736999999999999886e+02,1.330000000000000000e+05,3.661797074601054192e-01
1.245333333333333847e+01,1.288000000000000000e+03,1.701999999999999886e+02,1.340000000000000000e+05,4.920329246670007706e-02
1.179999999999999893e+01,1.288000000000000000e+03,1.780999999999999943e+02,1.350000000000000000e+05,1.504245470277965069e-02
1.114666666666667183e+01,1.296000000000000000e+03,1.730000000000000000e+02,1.360000000000000000e+05,1.103442010935395956e-02
1.049333333333333229e+01,1.304000000000000000e+03,1.670999999999999943e+02,1.370000000000000000e+05,1.027474109083414078e+00
9.839999999999992752e+00,1.312000000000000000e+03,1.620000000000000000e+02,1.380000000000000000e+05,2.800651593133807182e-02
9.186666666666676306e+00,1.312000000000000000e+03,1.708000000000000114e+02,1.390000000000000000e+05,2.310352632775902748e-02
8.533333333333336768e+00,1.320000000000000000e+03,1.658000000000000114e+02,1.400000000000000000e+05,5.175968492403626442e-02
7.880000000000009663e+00,1.328000000000000000e+03,1.601999999999999886e+02,1.410000000000000000e+05,4.592628730461001396e-01
7.226666666666670125e+00,1.328000000000000000e+03,1.689000000000000057e+02,1.420000000000000000e+05,5.724156834185123444e-02
6.573333333333330586e+00,1.336000000000000000e+03,1.638000000000000114e+02,1.430000000000000000e+05,1.864024344831705093e-02
5.920000000000003482e+00,1.344000000000000000e+03,1.593000000000000114e+02,1.440000000000000000e+05,2.392911557108163834e-01
5.266666666666663943e+00,1.344000000000000000e+03,1.680000000000000000e+02,1.450000000000000000e+05,3.326382581144571304e-02
4.613333333333324404e+00,1.352000000000000000e+03,1.635999999999999943e+02,1.460000000000000000e+05,1.650031390599906445e-01
3.960000000000007958e+00,1.360000000000000000e+03,1.594000000000000057e+02,1.470000000000000000e+05,5.967991659417748451e-02
3.306666666666668863e+00,1.360000000000000000e+03,1.681999999999999886e+02,1.480000000000000000e+05,8.264041738584637642e-03
2.653333333333340871e+00,1.368000000000000000e+03,1.645999999999999943e+02,1.490000000000000000e+05,6.325106299482285976e-02
2.000000000000001776e+00,1.376000000000000000e+03,1.600999999999999943e+02,1.500000000000000000e+05,2.196015841327607632e-01
2.000000000000001776e+00,1.376000000000000000e+03,1.688000000000000114e+02,1.510000000000000000e+05,9.812263888306915760e-03
2.000000000000001776e+00,1.384000000000000000e+03,1.644000000000000057e+02,1.520000000000000000e+05,1.378895579837262630e-01
2.000000000000001776e+00,1.392000000000000000e+03,1.603000000000000114e+02,1.530000000000000000e+05,7.454488985240459442e-02
2.000000000000001776e+00,1.392000000000000000e+03,1.690000000000000000e+02,1.540000000000000000e+05,1.302101637702435255e-02
2.000000000000001776e+00,1.400000000000000000e+03,1.645999999999999943e+02,1.550000000000000000e+05,7.099960697814822197e-02
2.000000000000001776e+00,1.400000000000000000e+03,1.725000000000000000e+02,1.560000000000000000e+05,9.142484702169895172e-02
2.000000000000001776e+00,1.408000000000000000e+03,1.690999999999999943e+02,1.570000000000000000e+05,3.674507606774568558e-02
2.000000000000001776e+00,1.416000000000000000e+03,1.655999999999999943e+02,1.580000000000000000e+05,1.203527154866605997e-01
2.000000000000001776e+00,1.416000000000000000e+03,1.739000000000000057e+02,1.590000000000000000e+05,6.588211073540151119e-02
2.000000000000001776e+00,1.424000000000000000e+03,1.700999999999999943e+02,1.600000000000000000e+05,2.176318876445293427e-02
2.000000000000001776e+00,1.432000000000000000e+03,1.651999999999999886e+02,1.610000000000000000e+05,1.484716488048434258e-01
2.000000000000001776e+00,1.432000000000000000e+03,1.736999999999999886e+02,1.620000000000000000e+05,6.356127909384667873e-03
2.000000000000001776e+00,1.440000000000000000e+03,1.694000000000000057e+02,1.630000000000000000e+05,1.062111486680805683e-02
2.000000000000001776e+00,1.448000000000000000e+03,1.640999999999999943e+02,1.640000000000000000e+05,9.809917816892266273e-02
2.000000000000001776e+00,1.448000000000000000e+03,1.728000000000000114e+02,1.650000000000000000e+05,6.423042505048215389e-03
2.000000000000001776e+00,1.456000000000000000e+03,1.691999999999999886e+02,1.660000000000000000e+05,1.218257897999137640e-01
2.000000000000001776e+00,1.464000000000000000e+03,1.656999999999999886e+02,1.670000000000000000e+05,6.970624439418315887e-03
2.000000000000001776e+00,1.464000000000000000e+03,1.745000000000000000e+02,1.680000000000000000e+05,2.098318294156342745e-02
2.000000000000001776e+00,1.472000000000000000e+03,1.701999999999999886e+02,1.690000000000000000e+05,1.649671806953847408e-01
2.000000000000001776e+00,1.472000000000000000e+03,1.780000000000000000e+02,1.700000000000000000e+05,1.206699877511709929e-01
2.000000000000001776e+00,1.480000000000000000e+03,1.748000000000000114e+02,1.710000000000000000e+05,1.019236111082136631e+00
2.000000000000001776e+00,1.488000000000000000e+03,1.714000000000000057e+02,1.720000000000000000e+05,1.883223769254982471e-02
2.000000000000001776e+00,1.488000000000000000e+03,1.800999999999999943e+02,1.730000000000000000e+05,4.772517830133438110e-02
